comment,type
شوهة التونسيون اتقوا الحرية نخرج نخرا فزنقة ونا حور الويل,aggressive
قداشكم تحبوا الكذب نفاق علخاطر لطفي كلمتو قبيح متربي يزيكم ريق,normal
إحزرو غضب إله سبحانك الظالمين,normal
ههههههههههههههه الاسلام يترك الحثالى ويختار مسلمين جدد العالم المتطور انتشار رهيب المانيا وفرنسا وامريكا وروسيا للاسلام,aggressive
ههههههههههههههه الاسلام يترك الحثالى الاسلام ينسل ويخرج بلدان التخلف والفقر والجهل والفساد ويختار مسلمين جدد العالم المتطور انتشار رهيب المانيا وفرنسا وامريكا وروسيا للاسلام,aggressive
الفيديو لاخر تغزل خولة قالت مانخذووو تونسي تواا تغزل مريم هههههههه ياخويا عنصرييين نحبو ولاد بلادنا برا شد بلادك ووبنت بلادك برامج بلادك التوانسة يوجعولك رااااسك,normal
نيك التوانسة ههههه,aggressive
تونسيۃ بدم فلسطيني جاهلة شعندي نضيف,aggressive
تونس حلوت نيك بدينار وبخمسه ميه فرنك تنيك وسعات بالكريدي ههههه تونسي اوبطلت اللبي دزيري اسمها انيف تونس هدي السياسه الدوله وصلت النساء تونس تسمع يخدو لقور ايجه القوري انيك ويروح هههه اقعد اجري,aggressive
حرام والله سمعتوش سبها طيحلها للكلام وعلاه تخرجو غالط المخلوق متربي كلامو نظيف تحطش بالك بشير نحبوك نموتو انسان خلوق,normal
يلعنك إرادة إرادتك إرادة شعبك,aggressive
لعنة بولحناك طيحت قدرك,aggressive
يعطيك الصحة مي خليفة عفوا القصوري القاصرة ذهنيا مجرد شاذة فكريا واتجاهيا ودينيا تريد الذل والهوان للشعب التونسي الدين وغيره,normal
يحبلك باه تحكي كريم الغربي احسن وباه تحكي كريم وشعرو الاقل راجل نقولو شعرك بدون حجاب وارتقي احكي كريم والاسلام,normal
ياولادي صلوا نبي تربحوا,normal
تفوه مسخة,aggressive
المغرب بلاد الدعارة,aggressive
كملام الدراري خاوي هدرو شحاجا استفدو الناس فنان فهد المستوى الخاوي اوففف,normal
كافر بربكم الفاسق الفاجر أمر بالفسق وألهم النفس الفجور قرآنه النجس ولد القحبة خلي يجي الفتح الإسلامي نفتحلك صرم بنتك بنت الستة سنين وباش نرضع بزازل مرتك رضاعة الكبير خنزير ههههههههه,aggressive
معنتها سلطان الغلة مسبة,normal
بلادك تناكت,aggressive
طب مشكل تقعني الرجل المتدين يقبل زوجته تعمل وايضا تنسي المرأة مطالبة برعاية الاطفال والقيام بالاعمال وحدها,normal
واضح سيناريو مسلسل مضاري يديرو بصح التفاهات بدلو اخترعو اشياء ياحمير,aggressive
شعب جاهل وحكام فاسقين كلاب إمريكى والصهاينة,aggressive
تفوه تفوه فضحتونا العالم والله فاطرين شهر رمضان المعظم كلاب حسبنا ونعم الوكيل قالو منصوموش سخانة مازلتو مشفتوش النار وقودها الناس والحجارة اعدت للكافرين ياكفرة ياجهلة حضرو رواحكم للنار تونسية ومتغربة سنين نفكر اروحلها تونس,aggressive
رئيس الدولة كافر والشعب ساكت خاطرو شعب طحان,aggressive
الجزائر الامازيغ مشكلۃ اليهود,normal
هههههه أكبر قحبا شفتها حياتي أحترمي لعبد الرزاق,aggressive
مايا تحرقي غي اعصابك سيبي راجل عاجبك غناه تسمعيشو سيبي صالح شاب بشير حسيتك عرفتش تحكي بطريقة باهية اسلوب حضاري نحبك,normal
هههههه أكبر قحبا شفتها حياتي أحترمي لعبد الرزاق,aggressive
حشاهولك كريم,aggressive
مايكون ماتو التطعيم التلقيح عاملينلهم تلاقيح قديم تلاقيح حايبنها الهند الصين,normal
مريض,normal
لاتؤمن بالقرأن خلاف جوهري الأمم تصعد تنحدر الأمم حالها واقع الأمة الاسلامية العصر الإنحطاط والتخلف ماكانت أوربا عز الحظارة الخلاف الحظارة الإسلامية والغربية,normal
جزائري إتبعوا أقوال الرسول تعالى,normal
تونس مرڨصى,normal
التعليقات عرفت العري والفسق ضارب اطنابه تونس,normal
برنامج صهيوني ومذيع ابن قحبة بإذن سنطهر تونس العربية الإسلامية الخضراء احفاد القردة والخنازير المسيخ واليهود الكفرة أبناء الكلب الزحف العربي والجهاد المقدس قادم قادم مرة أخرى انجاس,aggressive
مسخة معروفه الفلوس تفرني ايمين يسار جابتهم رايك ماهو قلبة خطفه تعلمتهم الملهط سيرين,aggressive
وقتش المسلسل,normal
يعڨبوا فالوقت بالخامجه لحمها رخيص وتبيع بالرخص,aggressive
والله شمش محترم,normal
علمائنا الحق الحق بقال رسوله تقدمون كلام المذاهب والراي والفقهاء كلام ورسوله تحتج بالقرآن باقوال الجمهور قل رسوله الدين اردنا نتصدا نتصدا والحق ورسوله وكفى,normal
برا يعطيك عصبة ولسامي الفهري الميبون,aggressive
اعترف بالسبسي الخرف كرءيس اعترف بقانون اخرق وفضيحة كهذا,normal
فيديو عملو كريم عمرو ماكان اهانة لمحمد صلاح بالعكس اكتر مرة البرنامج يجيبو سيرتو بانو فخر لمصر تونس والعالم كلو كنتو تفهمو لهجتنا كنتو زعلتوش واله يسامح الميديا بتحاول تعمل فتنة,normal
هد الأفارقة مشكل كبير دعارة مخدرات تزوير سرقة شعودة جزائري منحبهومش نيجر مالي ناس ملاح,aggressive
احتضن اليهود الثورة اكيد الشعب يحتضنهم اكيد ارادو الرجوع بلدهم يوجد اشكال بلد السلام,normal
تحيا تونس امازيغية بدون عرب اسلام امييييي,aggressive
مسلمين,normal
جيت مكان الشاب بشير نهز الكرسي نطيشو نشقلها راسها,aggressive
توانسة زوامل قحاب فاك لخبزة مكم,aggressive
دعك أسماء جاهلة بكيفية الرد الشخص المناسب يوتيوب تجيبيني سؤالي ثقافة أخلاق مايا القصوري أتدركين أمل آامال يفعله الشباب تربية التلفاوز الغذاعة تربية ثقافة دولة كاملة مثلا مثلا لطفي العبدلي أخلاق افضل الشاب مستحيل عائلة الفنانين,normal
يوصل ظفرها الارهابي الداعشي المعقد غلام النهضة,normal
بارك أخي وجزاك خيرا الرد السلفي وبالبرهان والحجة الأخر دولتين تشويش الأخ وأتحدى الأنظمة العربية سلفي ملتحي يترأس سلطة الشعب البلدية رئاسة الجمهورية سرق أمن الشعوب العربية,normal
ياسي فلفولة كانك تفهم الحديث وعندك عقل تفرق الانسان ليعرف يتكلم واللي ميعرش يتكلم وزيد شوف المقدمة الأخبار تعاود أسئلتها مرة المديرة العامة للصحة تبلفط الكلام وتحسها مخبية حاجة فهمتني تاتا,normal
