comment,type
عجبني البنت قالت الرجل والمرأة مصاريف البيت والرجل يطلب المرأه تساعده وتشاركه المصاريف نطالب بالمساواة الميراث الرجل مسؤولية مصاريف كامله لايحق بالمساواة بالميراث أمر الرجل بتحمل مصاريف البيت كاملة وأعطى الميراث الدبل الأنثى,normal
لكأس ماهوش فاضي,normal
كلمه وحده لمريم امك ورا امك تونسيه لحديث,normal
بلعي ماتحربيش كيمو جاهله احترام لجمهوره اتنسيو,aggressive
ليبي التانية وبرا كول خراك دخلك كافرة,aggressive
القحب الكله,aggressive
يعطيكم عصبة ليكم وليهم لاسرائيل وشوفو يقدروكم,aggressive
منيين مريم الباغ جات جابها محلها,normal
اقتلوهم,aggressive
ربي والحمد لل تونس شعبها مسلم,normal
برا نيك امك جبري بهيم عربي جاهل متخلف,aggressive
فقطع الرقاب,aggressive
زوج ميحموش مهومش رجالة,normal
انبح كلب يمشي معكم السيف,aggressive
قحاب يعملوه رمضان يكلوه دنيا,aggressive
تونس تعلن ارسلت شبابها االمسلم للموت,aggressive
لطفي شخص حقير وغير وسمج شمس الدين الاحترام اخلاقه وتربيته يرد بنفس اسلوبه تحية شمووسي مهجه الصباح,aggressive
تونس بلد دخل الكفر ومعضم اهلها كفرو فتح اسلامي جديد,aggressive
هههه ثلث السكان الشمال الغربى بالله عمر لتونس نبقى مبهورة زنوج ماكنتش الشمال خليقة الرحمان,aggressive
حكاية بدون ربي للذكر حظ الانثيين الراجل الأب حب يعطي بنت أخته كامل مهوش حرام شوفو لبلاد تستحق بلحق رجعتو عهد لاستعمار يقطع دابركم,normal
بوقوصة,normal
,normal
عمري الرجال والله كفر اخوة اخوات الراجل سب طياح الراجل كلمة رصاص ماوترجعش,normal
هاذو الدزيريات سيداتهم مايلحقوهمش الشعرة توصلهم الكلبات هاوليك الفرق الجزائرية التونسيات الهمجيات ريحة الانوثة التربية يسبو قلبك كبير وماديرتيش نخليهالهم هاكذاك يتشمتوا وماكانش للوراء ماقذفتش هدرت تردهم نشالله,aggressive
صحيح تونس الشجها بورقيبة واولاد بلادوا هدموا السوحلية والصفاقصية,aggressive
لهجة ساهلة تصعبو,normal
سني مسلم اخوتنا اعدؤنا يخططو,normal
ياكافر بالله انشاء تدوم والاسلام يدوم وفرض وسنة النبي الكريم تدوم تونسي وانشاء ساورث بشرع وريني تعمل ياعميل الصهاينة,aggressive
مريضة وجسديا مرض جنون العضمة,normal
بالرسمي وقعرة الهيييييييه خشش صغرتها,aggressive
كذب زح لين شلقتو برواحكم,normal
مرة نشوف يحمل افكار الاخونجية توجد سلفية جهادية اسم خوارج كلاب النار,aggressive
لاحظتو مالفيديو البنات قالو,normal
الناس المرا تلقى ينجمو امها وبوها يموتو وتقعد وخوات نفسي نفسي دنيا ظهر دنيا اعداء والموضوع وبقوه بشروط الطفله تبدا سند تحكي عزيزه الرجل اربع نساء بنات فهمتكمش قمتو ونحنا يختلفش الراجل المراة,normal
تكذب مريم حكاية زوز صغار ظاهرة عاملينها يزيدوا قالت نعرس الخمسين اتفهها مريم امثالها عباد اخترعوا طايارات يجيبوهمش التلفزة يعرفهم والله جاية علی بلاد فالسة شعب حتی شيئ قدام الامريكان لباقي,normal
اناس ملقة متاكل لتربحكم,aggressive
يعتيكم عماء جرتكم تنكنا جبتولنا الميبون السبسي تحبو وليتو جهال تبعو الغرب الهم وليو اصرفو زبوبنا شنيا البلاد مخيبكم الناس مازالت تخاف ربي نيكو نشاء تتناكو موتو بالمرض الخرا مساكن الريف ناس ربي عمرهم حلو فامهم مساكن نساء تعاني رجال يعلم ربي عباد كفار فساد دولتكم,aggressive
خوذ لفلوس زك امك زبي شيسمو زك,aggressive
ارهاب تفو لعنة الارهاب حالة شخصية ميش,aggressive
ياريت والله ملينا التطبيل,normal
گس امك,aggressive
سبيته يما شمس الدين باشا,normal
تحب دولة الإسلام صرمك يتهرى جهاد نكاح دولة الإسلام خلاتك عورة ناقصة عقل ودين ونجسة الكلب والحمار والغائط الخرى تبطلين الصلاة وشهادتكي شهادة وعقيقتي نصف عقيقة وديتكي نصف دية وميراثكي ميراث والقرآن أمر بضربك والزواج ضراير صوتكي عار لانكي مسلمة عورة نجسة عاااار ساسك لراسك قحبة تدافعين وجعلك نصف إنسان ههههههههه,aggressive
الدنيا نموت شمس الدين يزيد يكبر محقرك عبد اتفهك تحكي الاروب عقدة الجسد معقد عكس نحتقرك,normal
اعمل دي شوف ابوك يهودي خليجي,aggressive
طير نيك امك قحبة,aggressive
هههه نعرفو,normal
وحاتم بلحاج راجل ياطحا القحاب,aggressive
شتموتو اللحم زحم,aggressive
البلدان تريد فتح إسلامي جديد دولة تحكم بالخلافة,aggressive
أنــا مـتـأكـد أنـو البيـعـة الشرية كـرة,normal
شمس تربية واخلاق,normal
مايا راكي تعيفي روحي,aggressive
والله صدقت القول والله نحنه ماتذين الأداء تونس الدعاره بلد المثلين بلد تصدى الإرهاب تحب تنجن احسن القرار ياريت العرب يسون هده القرار الامارات العربية,aggressive
تشعة وشبعين,normal
تونس الكفار,aggressive
معنى ورا البلايك,normal
خامجة والله ماتحشم,aggressive
إحساسي أنو ربي سبحانو الأرض رمضان يمهل يهمل,aggressive
مروكي مسخ,aggressive
هههههههه والله بالدموع كفاه قبحك عاهرة راجع دينك جاوب العاهرات بلادي ربي يبقي الستر,aggressive
ايش دخل مصر حيوان,normal
تفاهات يخسابو يعديواها فيقين برنامج مفبرك لجلب طريق,normal
برا أمشي روحك الدنيا اليك ليهم نموت الزوالي مسكين هوى يد قلبو,normal
تونس بلاد عباد,aggressive
اللهم صلى سيدنا محمد نحنا مسلمين دين عهد الجزائر مستحيل نقبلو,aggressive
تونس للأسف,aggressive
خروج للميدان مسيرة سلمية اقتحام طحان روحوا تونس,normal
شعب جاهل ومتخلف يحب الخير لأمه وأخته دين ذكوري وإحتقار المرأة تسعى مثلها الرجل,aggressive
حيوان غرام عقل تقارن تونس ليبيا سوريا تفهم الفرق الونسي بقية نلومش ماك بلادك بالمائة صحرة لكلكم عايشين السردينة الشمال المؤسسين التعليم الصحة متاعكم شخصيا يدرس الجزاير طزي حكالنا مستوى الفكري المعيشي كيفاه تشدوا الصف عالحليب غبرة الماء يتسيب النهار تونس مرحلة إنتقالية صعبة البلد العربي الوحيد الديمقراطي هايشة بإذن تونس برجالها كفائاتها تبوسو زب ماكرون بالزغاريد التوانسا الرئيس الوزرة رجال الأعمال الفاسدين خرجناهم بالكف ديارهم فالأخبار دياركم تونسي يشريك مرة واقف فاهم روح صحبي أسمع الراي زطلة ستنى الفيزا شيراك رجال بالفعل بالهدرة نحبوا الدزيرية نعتبروهم جيران أحنا شعب متهر لحضة قادرين الوجه الأخر رد بالك تونسا نشوفولكم مالفوووووق,aggressive
